time,plate,well,raw_od,hour,well_id,plt_well,well_row,well_column,condition,ratio,xmic,mic ug/ml,OD_minimum_of_each_well,od_corrected,OD_zero_mean_of_each_group_replicate_timepoint,od_normalized
26:59:54,4,B9,0.325,26.99833,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.15200000000000002,0.6136666666666666,0.24769147202607286
27:59:54,4,B9,0.328,27.99833,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.15500000000000003,0.6336666666666666,0.24460810099947403
28:59:55,4,B9,0.332,28.99861,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.15900000000000003,0.6513333333333333,0.24411463664278407
29:59:56,4,B9,0.335,29.99889,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.16200000000000003,0.6726666666666666,0.24083250743310214
30:59:58,4,B9,0.339,30.99944,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.16600000000000004,0.6933333333333334,0.23942307692307696
31:59:58,4,B9,0.34,31.99944,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.16700000000000004,0.71,0.23521126760563388
32:59:59,4,B9,0.343,32.99972,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.17000000000000004,0.7346666666666666,0.23139745916515433
34:00:00,4,B9,0.349,34.0,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.176,0.7423333333333333,0.23709025594970812
35:00:01,4,B9,0.358,35.00028,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.185,0.7573333333333333,0.2442781690140845
36:00:02,4,B9,0.373,36.00056,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.2,0.7663333333333333,0.26098303610265333
37:00:03,4,B9,0.39,37.00083,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.21700000000000003,0.7769999999999998,0.27927927927927937
38:00:03,4,B9,0.409,38.00083,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.236,0.7829999999999999,0.30140485312899107
39:00:04,4,B9,0.428,39.00111,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.255,0.7823333333333333,0.32594801874733703
40:00:05,4,B9,0.436,40.00139,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.263,0.7776666666666667,0.3381911701671667
41:00:06,4,B9,0.449,41.00167,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.276,0.7763333333333332,0.3555173894375269
42:00:07,4,B9,0.476,42.00194,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.303,0.7739999999999999,0.3914728682170543
43:00:08,4,B9,0.502,43.00222,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.329,0.7736666666666666,0.4252477380439466
44:00:09,4,B9,0.546,44.0025,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.37300000000000005,0.7713333333333333,0.4835782195332758
45:00:10,4,B9,0.593,45.00278,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.42,0.7693333333333333,0.5459272097053726
46:00:12,4,B9,0.623,46.00333,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.45,0.765,0.5882352941176471
47:00:11,4,B9,0.656,47.00306,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.48300000000000004,0.7656666666666666,0.6308228123639531
48:00:12,4,B9,0.692,48.00333,SPL130,4 - SPL130,B,9,20MSynComm+ SFP,10+10,42.66666667,9.730986667,0.173,0.5189999999999999,0.7719999999999999,0.6722797927461139
0:00:34,1,B10,0.222,0.00944,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.03,0.03,1.0
0:59:29,1,B10,0.21,0.99139,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.03,0.03,1.0
1:59:31,1,B10,0.208,1.99194,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.03,0.03,1.0
2:59:31,1,B10,0.208,2.99194,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.03,0.03,1.0
3:59:33,1,B10,0.21,3.9925,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.03,0.05166666666666667,0.5806451612903225
4:59:33,1,B10,0.214,4.9925,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.03,0.13999999999999999,0.2142857142857143
5:59:34,1,B10,0.221,5.99278,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.03,0.17,0.1764705882352941
6:59:35,1,B10,0.234,6.99306,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.03,0.17200000000000001,0.17441860465116277
7:59:36,1,B10,0.254,7.99333,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.04600000000000001,0.17166666666666666,0.2679611650485438
8:59:37,1,B10,0.282,8.99361,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.07399999999999998,0.17133333333333334,0.4319066147859921
9:59:38,1,B10,0.31,9.99389,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.10200000000000001,0.17200000000000001,0.5930232558139534
10:59:39,1,B10,0.31,10.99417,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.10200000000000001,0.17866666666666667,0.5708955223880597
11:59:40,1,B10,0.316,11.99444,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.10800000000000001,0.18633333333333332,0.5796064400715565
12:59:41,1,B10,0.324,12.99472,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.11600000000000002,0.19366666666666665,0.5989672977624786
13:59:42,1,B10,0.336,13.995,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.12800000000000003,0.20133333333333334,0.6357615894039736
14:59:43,1,B10,0.348,14.99528,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.13999999999999999,0.21266666666666667,0.6583072100313478
15:59:44,1,B10,0.357,15.99556,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.149,0.23266666666666666,0.6404011461318051
16:59:45,1,B10,0.361,16.99583,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.153,0.2773333333333334,0.5516826923076922
17:59:44,1,B10,0.362,17.99556,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.154,0.363,0.42424242424242425
18:59:45,1,B10,0.367,18.99583,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.159,0.462,0.34415584415584416
19:59:47,1,B10,0.371,19.99639,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.163,0.5836666666666667,0.2792689891490577
20:59:47,1,B10,0.377,20.99639,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.169,0.6589999999999999,0.2564491654021245
21:59:49,1,B10,0.387,21.99694,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.17900000000000002,0.6983333333333333,0.2563245823389022
22:59:50,1,B10,0.399,22.99722,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.19100000000000003,0.7120000000000001,0.26825842696629215
23:59:51,1,B10,0.411,23.9975,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.20299999999999999,0.7083333333333334,0.2865882352941176
24:59:51,1,B10,0.432,24.9975,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.224,0.7090000000000001,0.31593794076163606
25:59:52,1,B10,0.459,25.99778,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.251,0.7196666666666668,0.3487725798981009
26:59:54,1,B10,0.482,26.99833,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.274,0.7346666666666667,0.37295825771324864
27:59:54,1,B10,0.505,27.99833,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.29700000000000004,0.7666666666666666,0.38739130434782615
28:59:55,1,B10,0.505,28.99861,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.29700000000000004,0.805,0.368944099378882
29:59:56,1,B10,0.51,29.99889,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.30200000000000005,0.836,0.36124401913875603
30:59:57,1,B10,0.519,30.99917,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.31100000000000005,0.863,0.36037079953650064
31:59:58,1,B10,0.536,31.99944,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.32800000000000007,0.8826666666666666,0.3716012084592146
32:59:58,1,B10,0.568,32.99944,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.36,0.9076666666666667,0.39662137348512666
34:00:00,1,B10,0.617,34.0,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.40900000000000003,0.9223333333333333,0.44344054933140586
35:00:01,1,B10,0.692,35.00028,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.484,0.9420000000000001,0.5138004246284501
36:00:01,1,B10,0.767,36.00028,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.559,0.9556666666666667,0.5849319846529474
37:00:02,1,B10,0.823,37.00056,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.615,0.9666666666666668,0.636206896551724
38:00:03,1,B10,0.883,38.00083,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.675,0.9763333333333334,0.6913622396722431
39:00:04,1,B10,0.941,39.00111,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.733,0.992,0.7389112903225806
40:00:05,1,B10,1.0,40.00139,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.792,0.983,0.8056968463886064
41:00:06,1,B10,1.049,41.00167,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.841,0.9953333333333334,0.8449430676490287
42:00:06,1,B10,1.09,42.00167,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.8820000000000001,1.003,0.8793619142572285
43:00:08,1,B10,1.118,43.00222,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.9100000000000001,0.995,0.9145728643216082
44:00:09,1,B10,1.129,44.0025,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.921,0.991,0.9293642785065591
45:00:09,1,B10,1.116,45.0025,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.9080000000000001,0.9746666666666667,0.9316005471956226
46:00:11,1,B10,1.099,46.00306,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.891,0.9876666666666667,0.9021262234222072
47:00:11,1,B10,1.086,47.00306,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.8780000000000001,0.9786666666666668,0.8971389645776566
48:00:12,1,B10,1.076,48.00333,SPL146,1 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.208,0.8680000000000001,0.9653333333333335,0.899171270718232
0:00:34,2,B10,0.175,0.00944,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.03,0.03,1.0
0:59:29,2,B10,0.169,0.99139,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.03,0.03,1.0
1:59:31,2,B10,0.168,1.99194,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.03,0.03,1.0
2:59:31,2,B10,0.169,2.99194,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.03,0.03,1.0
3:59:33,2,B10,0.172,3.9925,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.03,0.05033333333333335,0.596026490066225
4:59:33,2,B10,0.177,4.9925,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.03,0.11199999999999999,0.26785714285714285
5:59:34,2,B10,0.187,5.99278,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.03,0.122,0.2459016393442623
6:59:35,2,B10,0.204,6.99306,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.035999999999999976,0.124,0.2903225806451611
7:59:36,2,B10,0.226,7.99333,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.057999999999999996,0.12633333333333333,0.45910290237467016
8:59:37,2,B10,0.242,8.99361,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.07399999999999998,0.12766666666666668,0.579634464751958
9:59:38,2,B10,0.244,9.99389,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.07599999999999998,0.13533333333333333,0.5615763546798028
10:59:39,2,B10,0.247,10.99417,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.07899999999999999,0.1456666666666667,0.5423340961098396
11:59:40,2,B10,0.253,11.99444,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.08499999999999999,0.165,0.515151515151515
12:59:41,2,B10,0.26,12.99472,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.092,0.218,0.4220183486238532
13:59:42,2,B10,0.269,13.995,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.101,0.285,0.35438596491228075
14:59:43,2,B10,0.28,14.99528,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.11200000000000002,0.3499999999999999,0.3200000000000001
15:59:44,2,B10,0.28,15.99556,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.11200000000000002,0.36599999999999994,0.30601092896174875
16:59:44,2,B10,0.283,16.99556,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.11499999999999996,0.38366666666666666,0.29973935708079924
17:59:44,2,B10,0.287,17.99556,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.11899999999999997,0.4126666666666667,0.28836833602584805
18:59:45,2,B10,0.292,18.99583,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.12399999999999997,0.45333333333333337,0.2735294117647058
19:59:47,2,B10,0.3,19.99639,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.13199999999999998,0.49866666666666665,0.2647058823529411
20:59:47,2,B10,0.305,20.99639,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.13699999999999998,0.538,0.2546468401486988
21:59:49,2,B10,0.313,21.99694,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.145,0.5599999999999999,0.25892857142857145
22:59:50,2,B10,0.32,22.99722,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.152,0.5623333333333334,0.2703023117960877
23:59:51,2,B10,0.336,23.9975,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.168,0.5670000000000001,0.2962962962962963
24:59:52,2,B10,0.35,24.99778,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.18199999999999997,0.581,0.3132530120481927
25:59:53,2,B10,0.363,25.99806,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.19499999999999998,0.6063333333333334,0.32160527762506863
26:59:54,2,B10,0.377,26.99833,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.209,0.6236666666666667,0.33511491181186526
27:59:54,2,B10,0.383,27.99833,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.215,0.641,0.33541341653666146
28:59:55,2,B10,0.389,28.99861,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.221,0.6586666666666666,0.33552631578947373
29:59:56,2,B10,0.4,29.99889,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.232,0.6736666666666666,0.34438396833250867
30:59:57,2,B10,0.422,30.99917,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.254,0.6883333333333334,0.36900726392251815
31:59:58,2,B10,0.454,31.99944,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.28600000000000003,0.7040000000000001,0.40625
32:59:58,2,B10,0.499,32.99944,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.33099999999999996,0.719,0.4603616133518776
34:00:00,2,B10,0.553,34.0,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.385,0.731,0.5266757865937073
35:00:01,2,B10,0.607,35.00028,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.43899999999999995,0.743,0.5908479138627186
36:00:02,2,B10,0.647,36.00056,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.479,0.7576666666666666,0.6322041355037396
37:00:02,2,B10,0.696,37.00056,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.5279999999999999,0.766,0.6892950391644908
38:00:03,2,B10,0.735,38.00083,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.567,0.7726666666666667,0.7338222605694563
39:00:04,2,B10,0.783,39.00111,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.615,0.7726666666666667,0.7959447799827437
40:00:05,2,B10,0.818,40.00139,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.6499999999999999,0.779,0.8344030808729138
41:00:06,2,B10,0.851,41.00167,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.6829999999999999,0.7760000000000001,0.8801546391752575
42:00:07,2,B10,0.875,42.00194,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.707,0.7776666666666667,0.9091298756965279
43:00:08,2,B10,0.876,43.00222,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.708,0.771,0.9182879377431906
44:00:09,2,B10,0.864,44.0025,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.696,0.782,0.8900255754475702
45:00:10,2,B10,0.847,45.00278,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.6789999999999999,0.7723333333333334,0.8791540785498487
46:00:11,2,B10,0.836,46.00306,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.6679999999999999,0.7636666666666666,0.8747271933653427
47:00:11,2,B10,0.824,47.00306,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.6559999999999999,0.7673333333333333,0.8549087749782797
48:00:12,2,B10,0.816,48.00333,SPL146,2 - SPL146,B,10,20MSynComm+ SF,2+18,42.66666667,9.730986667,0.168,0.6479999999999999,0.7666666666666666,0.8452173913043478
0:00:34,3,B10,0.208,0.00944,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.03,0.03,1.0
0:59:29,3,B10,0.206,0.99139,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.03,0.03,1.0
1:59:31,3,B10,0.204,1.99194,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.03,0.03,1.0
2:59:31,3,B10,0.204,2.99194,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.03,0.03,1.0
3:59:33,3,B10,0.206,3.9925,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.03,0.036333333333333336,0.8256880733944953
4:59:33,3,B10,0.21,4.9925,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.03,0.11166666666666669,0.2686567164179104
5:59:35,3,B10,0.217,5.99306,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.03,0.18100000000000002,0.16574585635359113
6:59:35,3,B10,0.233,6.99306,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.03,0.18700000000000003,0.160427807486631
7:59:36,3,B10,0.26,7.99333,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.05600000000000002,0.18766666666666668,0.2984014209591475
8:59:37,3,B10,0.293,8.99361,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.089,0.19133333333333336,0.465156794425087
9:59:38,3,B10,0.322,9.99389,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.11800000000000002,0.2016666666666667,0.5851239669421489
10:59:38,3,B10,0.323,10.99389,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.11900000000000002,0.22400000000000006,0.53125
11:59:40,3,B10,0.331,11.99444,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.12700000000000003,0.26066666666666666,0.4872122762148339
12:59:41,3,B10,0.34,12.99472,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.13600000000000004,0.28700000000000003,0.47386759581881543
13:59:42,3,B10,0.352,13.995,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.148,0.3086666666666667,0.47948164146868244
14:59:43,3,B10,0.364,14.99528,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.16,0.332,0.4819277108433735
15:59:44,3,B10,0.376,15.99556,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.17200000000000001,0.3683333333333334,0.46696832579185515
16:59:44,3,B10,0.379,16.99556,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.17500000000000002,0.43333333333333335,0.40384615384615385
17:59:44,3,B10,0.38,17.99556,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.17600000000000002,0.526,0.3346007604562738
18:59:45,3,B10,0.383,18.99583,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.17900000000000002,0.6373333333333334,0.28085774058577406
19:59:47,3,B10,0.385,19.99639,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.18100000000000002,0.6773333333333333,0.2672244094488189
20:59:48,3,B10,0.389,20.99667,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.18500000000000003,0.6976666666666668,0.26516961299569997
21:59:49,3,B10,0.393,21.99694,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.18900000000000003,0.7000000000000001,0.27
22:59:50,3,B10,0.402,22.99722,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.19800000000000004,0.7036666666666668,0.28138323069635246
23:59:51,3,B10,0.411,23.9975,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.207,0.7053333333333334,0.2934782608695652
24:59:51,3,B10,0.419,24.9975,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.215,0.7060000000000001,0.3045325779036827
25:59:53,3,B10,0.435,25.99806,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.231,0.7100000000000001,0.3253521126760563
26:59:54,3,B10,0.457,26.99833,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.253,0.7196666666666668,0.3515516442797591
27:59:54,3,B10,0.477,27.99833,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.273,0.7326666666666667,0.3726114649681529
28:59:55,3,B10,0.497,28.99861,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.29300000000000004,0.758,0.38654353562005284
29:59:56,3,B10,0.513,29.99889,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.30900000000000005,0.7993333333333333,0.38657214345287744
30:59:57,3,B10,0.515,30.99917,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.31100000000000005,0.8300000000000001,0.3746987951807229
31:59:58,3,B10,0.522,31.99944,SPL146,3 - SPL146,B,10,20MSynComm+ SFP,2+18,42.66666667,9.730986667,0.204,0.31800000000000006,0.8623333333333334,0.36876691148047935
